Author,Comment,Published At,Likes
@HamsterGrub,"Kalau tanah abang dijadikan seperti jualan tik tok shop,jadi kita jualan di tanah abang trus di live kan,tetapi barangnya buatan UMKM/Lokal",2023-10-06T12:31:50Z,0
@Fatir06,Saya jualan di tiktok sepi bang kaga ada yang beli😂,2023-10-06T12:28:36Z,1
@stefanusb.w.7746,"Raymond, coba anda teliti pengaruh prosedur import door to door. Banyak kebocoran misalnya SNI, banyak barang masuk tanpa dicek SNInya. Kontak saya untuk diskusi. Saya ingin door to door dilarang dulu. Setelah itu secara teliti dan tuntas, dibuat regulasi baru.",2023-10-06T11:35:08Z,1
@dikynoval6340,Gua suka cara berfikir loe bro,2023-10-06T11:23:11Z,1
@irfanmaulana6523,"Pembunuh UMKM itu Artis, produk yg dia jual dari elektronik sampe ke ayam tenda pinggir jalan dia ada…tapi branding dirinya sultan",2023-10-06T11:05:07Z,1
@UmisMulleT,"Ga pernah main tiktok 
Dari awal tiktok lahir",2023-10-06T10:35:33Z,0
@primakademangan,Tik tok cuma bnyak ajang pamer dan rasis mayoritas mending di blokir aja,2023-10-06T10:31:20Z,1
@duyused,Apa ada dr e-commerce saingan yg lain ambil andil dlm memperbesar isue dan kebijakan tiktok ditutup?,2023-10-06T09:37:42Z,0
@phedetcaem4253,GUA MAH ANTI TIK TOK.,2023-10-06T09:32:39Z,0
@miftha9970,"Belajar dr saya yg d hongkong. Awalnya pasar"" hongkong rame. Tp setelah adalah ada aplikasi daopau milik china, hampir semua masyarakat hongkong pilih k aplikasi. Murah, g perlu keluar rumah jg. Sekedar informasi..",2023-10-06T07:56:13Z,1
@anangsyaifudin8598,Kayae dah bener dulu di ban dari jaman bowo alpenliebe,2023-10-06T07:53:50Z,1
@lolipap3721,Dari awal hadir tiktok sampai saat ini hp dan laptop saya gk pernah terinstal tiktok...,2023-10-06T07:27:13Z,1
@user-yy1xe3mb4n,"Daging semua isinya, thanks bang😊❤",2023-10-06T07:13:35Z,0
@rakyatjelata4792,Dan bener analisanya umkm dlm negeri skrg hancurr,2023-10-06T06:50:35Z,0
@gunawansinga2650,"Saya bingung juga predatory price bukannya dilakukan oleh semua pemain marketplace ya seperti shopee, tokopedia, gojek, traveloka, agoda dll ??",2023-10-06T06:29:58Z,0
@novanoplekklewangvlog8761,"Apk tiktod ga ad
Apk ig ga ad
Apk fb ga ad

Ada yg sma?",2023-10-06T06:19:11Z,0
@nicocs3316,"Karna apk nya berasal dari sana, tentu pemerintah nya juga menekankan agar menjual produk"" dari sana juga...Jika sudah mengancam UMKM di negara kita.. Saran saya, Banned saja itu tiktok.. Atau mereka harus meamtuhi regulasi di Indonesia.. Licik memang
Awalnya hanya media sosial berubah jadi toko online dengan barang murah...",2023-10-06T06:15:27Z,1
@rendy5910,W tahu u di pihak tiktok shop...   😂,2023-10-06T06:02:54Z,0
@hanicikal810,Baru lihat YT nya shilvia tan yg dulu pernah jadi TOP kreator konten tiktok dan jadi tante hacker di tiktok shop.,2023-10-06T05:16:21Z,0
@afzlarf9208,apa cuma aku yg gpunya tiktok,2023-10-06T05:09:13Z,1
@iwayanastraguna1652,Cerdas kali ko analisisinya,2023-10-06T05:07:12Z,0
@jonasim8076,Kaga pernah pakai Tiktok gua.  Kasihan juga ya.  hehehe.  Kynya solusinya adalah Indonesia / Pemerintah membuat platform e-commerce sendiri.,2023-10-06T04:43:31Z,1
@griffinla5574,"Tapi alasan pemerintah nutup bukan krn pencurian data, apa bedanya sama shoppe & tokopedia & lazada dkk? Disana juga banyak barang inpor, Aneh",2023-10-06T04:16:15Z,0
@demetriadelta6621,"Orang Indonesia banyak yang belum ngerti soal kualitas. Mungkin kalau mereka ngerti soal keuntungan barang berkualitas itu apa udah mulai mikir2 lagi. Bukan berarti kita harus beli yang mahal dan nggak boleh lirik promo. Saya pun juga nyari diskonan, tapi kalau ngerasa produknya kurang bagus ya nggak dibeli soalnya bakalan mudah rusak.",2023-10-06T03:59:00Z,0
@budiihokkii81,"Tik tok?

Memperkaya orang yang sudah kaya..
Bagi pemula cuma jadi ladang duit yang sudah pada tenar.

Tik tok /SnackVideo?
Jijik gue, sebab keponakan gue yang masih SD jadi sangat susah disuruh belajar.

Mau di banned juga gue setuju",2023-10-06T03:36:41Z,1
@dadangsaputra8112,Kereeeeen,2023-10-06T03:22:08Z,0
@halimponsel7493,jualan di tiktok ngga semudah yg kita pikirkan marketnya sudah di mabil Pemain besar......kalo or biasa yg baru main atau biasa jualan di offline pindah ke online Percuma. di semua aplikasi online shopee tiktok lazada akulaku dll yg main Badar besar.. kita sebagai UMKM di habisi secara Pelan pelan. Perusan Perusan mbuka diri untuk berjualan secara langsung... tanpa harus Mencari Promotor atau sales market danitu artinya Perusan tida butuh karyawan untuk mengajih mreka libh efisian..  trasformasi ekonomi Dogital itu bagus tapi untuk di negara kita blm bisa atau blm mapu.. dikarenakan apa Penghasilan Rakyat kita masih jauh..,2023-10-06T03:06:49Z,1
@gisticvisky3167,"Giliran Kmrn Tiktok di Puja Puja , Skrng Di omongin sisi jelekny Gmn si bang",2023-10-06T02:21:05Z,0
@mochamadfauzi7219,Cintai UMKM,2023-10-06T01:05:04Z,0
@bostol2769,Hapus tiktok😅,2023-10-06T00:31:08Z,0
@mohammadrizki8011,SETUJU Banget 👍👍👍👍,2023-10-05T20:14:30Z,0
@MangNepi,Seharusnya bisa beradaptasi,2023-10-05T19:29:38Z,0
@ranapwijaya2444,"Indonesia negara yg paling susah di atur,negara lain sibuk persaingan produk,bikin teknologi canggih Indonesia agama trus yg di bawa dgn peperangan kepercayaan",2023-10-05T18:33:23Z,0
@deriliaderilia7229,"Alasan utama tiktok shop ditutup itu bukan karena toko offline sepi, tapi karena izin tiktok shop sebagai e commerce itu gak ada, selama ini tiktok itu izinnya sbg media sosial tapi prakteknya malah digabung sama e commerce, akhirnya tiktokshop tidak terkena regulasi yg sama seperti shopee, tokped dll. Yg mana regulasinya itu setiap e commerce presentase produk lokal harus lebih banyak daripada produk luar. Nah tiktok gak kena tuh karena izinnya sebagai media sosial, apalagi ada indikasi tiktok mengendalikan algoritma dan cuma menaikkan produk2 dari china, akhirnya produk lokal selalu kalah, karena tiktok bisa aja dengan mudah memilih produk mana yg akan mereka naikkan dan Hal ini bisa menyebabkan monopoli pasar

Sayangnya hal ini gak disebut ama pemerintah, yg disebut cuma ""masalah toko offline sepi doang"" padahal masalahnya tidak sesederhana itu.",2023-10-05T17:25:49Z,0
@zubaedahzubaedah8995,"Kalo aku langsung terbesit kenapa indo gak bikin sosmed+marketplace sendiri yg khusus jual produk lokal aja,",2023-10-05T17:20:11Z,0
@LinGxStoryGame,"aku setuju bang lu buat konten kaya gini buat supaya rakyat indonesia melek dan cerdas terus kasih pengertian ke rakyat suoaya ga di jajah lagi sama china nice lu cerdas bang,untung ga pernah install tik tok,gua juga agak heran masa shopee sama tiktok cpet tiktok dan ngeri banget tiktok duit nya bakar2 duitnya ngeri,SUKSES DAN SEMANGAT BUAT KONTEN NYA BANG",2023-10-05T16:29:13Z,0
@enka661,"Pantas saja ada yang bilang tanah abang sepi dan tidak macet lagi, ternyata karena tiktok.",2023-10-05T15:34:05Z,0
@lambasatiopandanielsinaga8581,Jangan bicara kedaulatan negara kalo masih gelap mata dengan produk luar yg murah meriah apalagi hanya barang konsumsi,2023-10-05T15:30:21Z,0
@AAjah-si2pi,"Kalau saya cuma ambil diskon nya buat beli minyak/gula yang menurut saya merk lokal aja abis itu gak belanja di tiktok lagi.. apa itu termasuk mematikan UMKM padahal maksud saya biar tiktok rugi?
Padahal shopee dan tokopedia juga ngasih diskon pengguna baru yang lebih besar",2023-10-05T15:15:43Z,0
@Chen.afheng,"Gue no comment soal tiktok vs pemerintah :)
Ada yang untungkan dan ada yang di rugikan.

Yang di rugikan bisa di hitung jari dampak tiktok. Tapi yang ""MAU BERADAPTASI DENGAN TEKNOLOGY""  maka akan tetap hidup untuk bisnis jenis nice apapun.

Yang di belain si ""AWAM"" si hanya mengandaljan cara lama. Mau bisnis tapi ngak mau berkompetisi. Bla bla bla.. dah lah, no comment deh gue 🙂",2023-10-05T12:02:48Z,0
@JustHumanNormal,Sebenarnya kalau bisa tuh TikTok Shop tetap ada tapi di buat secara terpisah kayak Instagram tapi kalau ada event banting harga kayak yang sudah di jelasin di video tik tok shop harus diubah lagi atau di banned lagi untuk kedua kalinya,2023-10-05T10:05:48Z,0
@jyeicism5853,kagak usah sok berat ke Umkm wkwk munafik bener haha,2023-10-05T09:52:31Z,0
@elkanbagot4689,Dulu tnpa tiktok gak masalah.. Knp jd merasa hidup tanpa tiktok hampa.,2023-10-05T09:48:55Z,0
@starlitekenel9798,"sdikit curhat,saya pedagang pakaian ofline dan adek saya jualan di tiktok dengan barang yg sama,saya jual switer dengan harga 200 dan adek sayapum juga sama di tiktok harga 200 dan stelah masuk ke talase nya tiba tiba jadi harga modal nya,tapi duit yg hasil penjualan yg masuk ke kantong adek saya tetap 200🥲 pantesam adek saya cepatt sekali perputaran barang nya di banding saya alhasil aku iri 😁😁😁",2023-10-05T09:39:38Z,0
@udinakunke2,ywdh sih wir 🤓🤓🤓🤓,2023-10-05T09:21:34Z,1
@dodisuka2203,"Yang blanja dilive kbanyakan bukan karna kebutuhan tapi karna lapar mata..
Dan gw salah satunya 🤣",2023-10-05T09:13:10Z,0
@ismaonezain,"bukan tiktok, wa facebook ig sih yg bisa tau habis gua ngomong itu ada rekomendasi itu",2023-10-05T08:46:37Z,0
@user-le8rj7yq6d,Kalo aku si mending banned aja tik tok nya biar Indonesia aman,2023-10-05T08:32:42Z,0
@Ilham23Channel,"Kalau Raymond suka banget sama Tik Tok, justru aku sangat muak dengan Tik Tok, Facebook, Twitter, Instagram, Telegram dan sejenisnya. Banyak mudaratnya daripada faedahnya. Aku bisa kok hidup normal tanpa medsos yang aku sebutkan di atas. Aku hanya pakai WA saja dan terkadang SMS. Kalian saja para penggunanya yang lebay dalam menjalani hidup yang sementara ini. Kalian pengguna tidak sadar, medsos diatas telah meracuni kehidupan kalian dan jadi kecanduan 🤣😎",2023-10-05T05:44:12Z,0
@stonevillechannel,"pertanyaannya kenapa barang di tiktok shop dan shopee  bisa tidak kena bea cukai. bahkan bisa gratis ongkir. kalau kinerja bea cukai negara kita benar sih harusnya gak perlu sampe melarang tiktok shop. tinggal produk2 luar negeri itu dikenain biaya pajak yang benar saat masuk indo. sekarang contoh : saya waktu beli barang dari amazon. barang waktu masuk indo itu harganya sudah dinaikin 10-20% karena resmi kena bea cukai. yang ajaib, kenapa waktu beli barang di shopee dan tiktok shop, walaupun beli dari penjual yang dari china langsung bisa tidak kena pajak sama sekali, malah masih gratis ongkir. yang menghancurkan itu barang2 yang begini. sepertinya kok ada perbedaan perlakuan",2023-10-05T05:31:51Z,0
@yonoagustino2296,Gw gak akan boleh anak saya pakai tik tok,2023-10-05T04:22:41Z,0
@ilhamrusdiofficial,Dan akhirnya kemarin tiktokshop ditutup . Jualanku udah gak ada di tiktok sedih juga sih tp apa boleh dikata 😢,2023-10-05T03:53:47Z,0
@takuma3868,Ogah main tiktok,2023-10-05T03:09:46Z,0
@jonniethunder1234,Lbh baik tiktok drpd sophee,2023-10-05T02:43:16Z,0
@lukmansud7907,"gw baru kemaren install dan regis tiktok,

cman buat mastiin apakah jadi tutup atau nggak tiktok shop 😄👍",2023-10-05T02:43:14Z,0
@user-gg5lb6su9u,"Pemerintah ttup impor brg dr luar negri, tiktop ditutup semua.",2023-10-05T02:36:49Z,0
@et1k446,OTW Share biar ngerti.,2023-10-05T01:45:03Z,0
@hudanradifan,lahh sekarang di ban,2023-10-05T01:08:57Z,0
@sakutrem9313,Yang membunuh ukm ada lah tkdn....karna ngurus...ya pake duit 25.000.0000.satu prodak,2023-10-05T01:04:20Z,0
@buayatasik9091,cuman 1 kendala gw pake olshop ongkir ya mahalll ke desa... :D,2023-10-05T01:04:08Z,0
@NasehTVexplore,"Oke lah niat pemerintah baik ,tapi caranya yg masih cacat ,kenapa sebelum bertindak tidak menyiapkan solusi ,rakyat kecil mana tau ,mereka memikirkan buat buat makan saja sedang susah ,mencari makan dari affiliat bermodal sampel ,kasih solusi dong atau pemerintah buatlah apk serupa tiktokshop versi indonesia",2023-10-05T00:57:31Z,0
@irfanmaulana4773,"Ketika pabrik lokal kalah saing, akhirnya pada gulung tikar dan pengangguran semakin bertambah.",2023-10-05T00:46:22Z,1
@radendadang45,Inilah penjajahan sebenarnya!,2023-10-05T00:42:33Z,0
@lalarantechnology,"mana nih yg DDOS tiktok pada zaman nya,sekarang terbuktikan bahwa tiktok gimana cara mainnya.",2023-10-05T00:22:35Z,0
@nugraha1100,Yang pasti produk China baik di tiktok dan e comerce lain nya mengancam bangsa indonesia menjadi pembeli doang... lama2 kita boncos.,2023-10-04T23:57:50Z,0
@endramartha6263,"Ancaman nyata,,,,",2023-10-04T23:52:55Z,0
@creativeandinnovative4932,Saya salah satu org yg ga beli karena hanya murah. Quality adalah priority bagiku,2023-10-04T21:57:42Z,0
@jodihappydasansa2401,Cerdas banget tole 🎉🎉🎉,2023-10-04T21:54:01Z,0
@billyzaya8215,tapi di hong kong tik tok juga sudah di tutup sejak setaun yg lalu,2023-10-04T20:45:38Z,0
@yosefari8290,"semua aturan yg di tetapkan ada pro dan kontra, 
penting ojo kakean sambat..",2023-10-04T19:22:37Z,0
@tayoorahayu4464,Setuju.. Perlu regulasi yg baik untuk kebaikan pasar mau online mau offline.. Jadi masyarakat juga perlu melek.. KALAU PASAR MATI. TERUS ITU TKG OJEK GMN?  TKG WARUNG MAKAN GMN? TKG KOPI.. TKG ASONGAN.. TUKANG GORENGAN DLL YG SELALU MENEMPEL ke pasar.. Mereka cuma.gigit jari saja?  Atau gmn yg jualan itu org tua atau saudara kita sendiri..???,2023-10-04T18:22:22Z,0
@zaynbfofficial2234,Ahh Lo sirik aja pada toko sepi Lo nyalahin tiktok banyak ko toko online lazada shopy dll kenapa tiktok aja Lo baned,2023-10-04T18:04:50Z,0
@GemintangAbyadh,kalau umkm bankrut . semua gk ada offline . jdi gak seru . gak bakalan ada lagi yg nama nya mall atau pasar malam . udh weh belanja di tiktok shop . . udh harga nya di luar nalar,2023-10-04T18:02:56Z,0
@user-gu7ku4xl6h,Perasaan di Shopee sama lazada ada videonya juga bisa post video kayak di tiktok juga kan,2023-10-04T17:29:05Z,0
@surya93petir82,Ada,2023-10-04T16:41:27Z,0
@wongcilikcilik7713,Di tutup meningkatkan kemiskinan,2023-10-04T16:23:56Z,0
@lesapran4361,Mantap jangan jadi konsumen.... coba jadilah produsen,2023-10-04T15:23:16Z,0
@nionodino5881,Ngomong apa bang muter2 sok tau,2023-10-04T15:20:41Z,0
@dewatube123,Bahaya yg sebenarnya adalah algoritma tiktok membuat dia tahu persis barang2 yang trend dan cepat segera dibuat di china... lalu dengan curangnya drive para konsumen beli barang2 tersebut yg dihasilkan oleh UMKM china... bila didiamkan maka habis total semua UMKM indonesia...,2023-10-04T15:20:05Z,1
@siedoel9518,sangat jelas... detaill.. makasih mas..,2023-10-04T14:33:53Z,0
@jalanyanglurus3680,"secerdas apapun akal manusia tidak akan mampu memberi solusi keadilan, dimana orang yang tau hakikat keadilan adalah tidak ada yang merasa dirugikan, saya bukan pemakai tiktok, dan saya juga bukan orang pemerintah, tetapi masih banyak yang lebih penting daripada hanya sekedar menutup akses tiktok shop dengan alasan umkm anjlog, pemerintah itu tidak punya IT jenius, dimana tidak bisa memblokir akses dari pintu gerbang Internet protokol, pemerintah hanya bisa meminta minta kepada platfromnya untuk menutup aksesnya sendiri.",2023-10-04T13:49:34Z,0
@TutiThie-bx1fi,Apa saya satu satunya orang yang ga punya tiktok,2023-10-04T13:24:51Z,0
@Rh_story12,"Pejabat Negara kita diam aja sih takut miskin keluarganya makanya ga bakal maju maju negara, korupsi aja ga tegas hukumannya ah sudah lah",2023-10-04T13:15:28Z,0
@user-zy7gx7wb1n,"Tiktok shop banyak kekurangan, banyak akun dibanned dengan alasan yang tidak jelas. Isi konten tidak boleh menyebutkan brand2 lain, kalau tidak akan kena banned.

Akun yg dibanned saldonya tidak dikembalikan tetapi disita oleh tiktok. Saatnya aplikasi buatan lokal bangkit dan atasi kelemahan-kelemahan yang ada di tiktok.",2023-10-04T13:13:11Z,0
@alameranti5664,"Kalian tau ga dengan mati nya tiktok , kami kurir jnt juga kena dampak nya",2023-10-04T13:10:11Z,0
@lasellasinta1692,AKU  PUNYAK TIKTOK.. DAN  SHOP,2023-10-04T12:36:08Z,0
@sukikhan_official,Sepertinya ada  misi yang menyeramkan.Apa ya kira???🤔,2023-10-04T12:32:56Z,0
@ahmadilyas7457,Bang barang pancingan ku yg ku beli di tiktok shop apakah di hapus juga ya,2023-10-04T12:17:01Z,0
@SedotMahalat,Minyak Goreng 1 liter di Tik Tok di jual 100 rupiah 😢 Kasian UMKM😢,2023-10-04T11:43:48Z,0
@mucklisdk4,"To yang jualan via tiktok, klw gk mau miskin lgi, semangat jualan di jalan yang lainn,,,,",2023-10-04T11:16:19Z,0
@user-uz2hp6tf7l,"Wlaupun tiktok shop, di tutup masih ada Shopee, dll😂",2023-10-04T10:23:24Z,0
@adil7166,"Mantap analisanya.. Maka itu , pililah Pimpinan yang muda termasuk para pejabatnya yang bisa mengikuti perkembangan dunia…. Jauhkan yang bisa berpikir benar dengan benar sehingga menghasilkan Positif!!❤️❤️",2023-10-04T09:33:03Z,0
@PetaniOrthodox,"Sejak dirilisnya tiktok, belum pernah download gw.",2023-10-04T09:09:07Z,0
@YusufFatih-mz2cn,Pintar banget makanya apasih koh,2023-10-04T07:34:11Z,0
@agnesmeliana442,"Solusi apa dr pemerintahutk 65 jt UMKM yg kehilangan penghasilan , 7 juta contect creator, 6 jt Aplikator dan karyawan Tiktok yg kena PHK ??",2023-10-04T03:23:15Z,0
@shanty19211,"tinggikn pajak nya aja buat produc luar,biar mereka g semudah itu jualn 
Kita harus lindungi UMKM indonesia",2023-10-04T02:31:39Z,0
@user-rt2df3yn4q,Tiktok bowo,2023-10-04T02:15:17Z,0
@le_minelar,"Tidak ada bedanya tiktok dengan sosmed lainyya misalkan sebelum tiktok muncul fb adalah raja  market  internet namun tidak ada tuh demo atau ancaman dari pemerintah terhadap pencipta fb karena mungkin fb itu buatan bukan dari china dan banyak orang lokal menjual barang nya lewat fb dan tidak ada dikenakan pajak seperti pengusaha toko depan jalan yang diwajibkan bayar pajak toko kalo mau dagang atau jualan . youtube juga lebih parah dari tiktok karena bukan hanya artis nya yang promosiin barang lokal atau non lokal tapi juga promosiin judi online. NAMUN kenapa hanya tiktok buatan china yang kalian takutkan sedangkan ancaman sehari hari aja gak kalian lihat seperti promosiin judi online yg bukan dari tiktok, 



Saran aja dariku PEMERINTAH  harus punya tindakan bukan hanya kepada tiktok tapi semua sosmed media bila perlu dibikin pajak tinggi bagi sosmed yang membolehkan pengguna menjual barang dagang di sosmed mereka nanti hasil dari pajak itu pemerintah berikan modal kepada pengusaha umkm kecil bila perlu mengajarkan buat bisnis umkm kecil ini juga ikut dagang online jadi ada online dan bisa ofline. Saya mengatakan seperti ini karena melihat toko toko sepi bayar pajak sedangkan yang jualan di internet tidak dikenakan pajak dan bebas aja jualan dalam sosmed yang kaya ya yg pencipta sosmed karena sosmed nya terkenal",2023-10-04T00:55:09Z,0
@diazghezzalthalib5171,"Di sni gue juga mau nambahin di era digital jaman sekarang banyak orng yg malas akan melakukan dengan kerja dan bargerak 
Di jaman sekarang manusia nya pengen serba instant tnpa perlu capek keluar rumah untk mncari barang atau apapun",2023-10-03T23:11:31Z,0
@kochengbrumbun7357,"I was work for tiktok, and yes i vote  our goverment to ban tiktok shop even to ban tiktok app it self",2023-10-03T19:10:14Z,0
@dailywap8905,Toko we sepi sebelum jualan ditiktok efek pandemi . Baru 6 bulan jualan ada pemasukan di tiktok buat nambal toko yang sepi . Sekarang tiktok ditutup . Mau kemana lagi? Ngandelin shopee sama tokped sepinya ga ketulungan . Belum biaya ads yang mahal 😢 . capek . Seolah olah indonesia jawa doang,2023-10-03T17:30:51Z,0
@akungame2137,"You can call me old fashioned, but I'm buying what I need, not what I want. And I'm buying quality proofed only.",2023-10-03T16:41:50Z,0
@hendri2903,"Channel yg lagi carmuk 😅
Kurang bonus kek nya 😂",2023-10-03T16:18:10Z,0
