Author,Comment,Published At,Likes
@berthomahendra1146,"Harusnya kita itu prioritaskan kuliah di jurusan kejuruan sama membangun jiwa kewirausahaan. Kuliah kayak politik, pokok jurusan yang nggak penting itu mayoritas orang jangan diambil. Itu orang Tertentu-tertentu aja. Nanti Degreeflation di satu jurusan aja. Nanti malah hypercompetition buat ngejar sedikit lowongan aja. Harus diratakan. Jujur aku rasanya kayak salah milih jurusan, aku milih jurusan manajemen cuma gara2 pikirku banyak yang dicari, tapi harusnya aku masuk kejuruan aja.",2024-07-03T11:24:03Z,0
@yudhapratama1140,Ka raymond pliss dong bikin video  yang dari arrtikel Early Deindustrialization Is Not Enough To Be Overcome By Downstreaming,2024-07-03T08:33:56Z,0
@hendrafauzi6096,"makan + gratis = tai
sekolah + gratis = tau",2024-07-03T02:43:59Z,0
@alifianudia7469,"Yg harus disadarkan itu, dr pemerintah dan masyarakat kita sendiri.",2024-07-03T00:03:39Z,0
@danihamdani307,"Masalahnya adalah di dalam negara itu sendiri, budget negara 1M tapi yang terealisasi cuma 100juta,, that, s why,,, thayis because koruptor tidak benar2 di basmi, garisbawahi lagi, koruptor mengakar dan di anggap lumrah,",2024-07-02T15:17:36Z,0
@rabiansyahandri,dalah,2024-07-02T09:42:07Z,0
@clarissajp5603,9.9 juta nganggur pada blm lulus kuliah bjir 👊,2024-07-02T07:06:51Z,1
@JekiNmax,Saya gak nganggur saya kerja disalah satu perusahaan di Kalimantan sebagai pkwt😂😂,2024-07-02T04:07:00Z,0
@farmer_gaming2837,RAYMOND ini ketua BEM UPH 2013 bukan sih?,2024-07-02T02:27:06Z,0
@yuri8914,Digital skill ap aja ya yg harus di kuasai selain programming/coding?,2024-07-01T04:18:37Z,0
@REALDOWNGAMING,Bukannya di Indonesia yg memiskinkan warga nya sendiri pemerintah nya? mau sekeras apapun itu,2024-07-01T03:44:47Z,1
@mukmansuhendra4096,Siapa dulu dong..! Presiden nya..!? Si Joko sdh ngga peduli.? Yg di urus hanya klrga nya..si raja KKN..!,2024-06-30T23:14:17Z,0
@budirejo,Yg penting harga bahan pokok masih terjangkau titik.,2024-06-30T17:40:09Z,0
@tanniajuwana6354,"Hot take: Gen Zs aren't lazy, they're efficient. They cut themselves off before their employers do to save themselves from disappointments and having to bounce back multiple times. That's why they chose to ""work"" for their parents, because their parents can afford to hire but unable to fire them.

Gen Zs are not unemployed. They're professional sons and daughters. Just look at Bobby Saputra.",2024-06-30T15:15:00Z,0
@Pemotongankeramikgranit,gimana gak nganggur.. pendidikan selalu jadi masalah... dan penjelasan bang raymon sangat masuk akal.. mantap bang sekarang lagi merintis usaha di bidang pembangunan... memang tidak gampang tapi terus berusaha untuk jadi pengusaha 🤓,2024-06-30T13:46:23Z,0
@telo0906,"Gimana gak banyak pengangguran yg ada bangun sana bangun sini, sektor industri gadipikir syarat kerja diluar nalar, giliran ekonomi negara menurun yg diperes rakyat pajak dinaikin konyol ni negara 😂",2024-06-30T12:42:41Z,0
@ranitan4176,Pemerintah punya program utk memberikan lapang kerja utk 10 jt gen z itu? Atau hanya akan berhenti di angka statistik?,2024-06-30T10:57:42Z,0
@BA-iy6bb,"gw percaya sih ada indonesia emas,sekarang aja banyak yang udah silver :v",2024-06-30T09:44:54Z,0
@ahmadthoriiq6749,"Gw ada kenalan gen z yg baru lulus sekolah ,dan yah dia mentingin pacaran dari pada interview kerja ,skrg gw paham why gen z pengangguran",2024-06-30T08:40:20Z,0
@armannaibaho,Penganggurannya di buat pemerintah sendiri bang bayangin aja pensiunan Tni Polri dan pensiunan Pns masih di kasih kesempatan memimpin suatu bidang pekerjaan di tempat tempat BUMN Baznas dll..jadi kami yg baru selesai s1 ini serasa tak berguna di negara sendiri karena negara mengutamakan pensiunan untuk memimpin bagian bumn dll harusnya tidak ada pekerjaan lagi untuk pensiunan di lingkungan pemerintah ini,2024-06-30T02:16:05Z,0
@Salman_Putra,"Hnya pemerintah yg bisa cepat mempengaruhi suatau negara karna mereka punya kuasa, jadi jika indonesia gini gini aja, ya itu dampak kerja dari pemerintah dan jajarannya, contoh saya petani padi, sangat giat sekali berkebun rela ngabisin bnyk modal ehh ujungnya, harga tdk terkontrol terjun bebas apa gk lemas, biaya produksi tinggi, udah semaksimal mungkin menghemat modal tapi tetap aja pupuk bibit dll sbgnya mahal otomatis biaya produksi tinggi, bngkrut kita, tdk semangat lagi mending kekota cari kerja yg enak, itu pikiran sebagian orng didesa, pas beras mahal, gak ada solusi selain inpor, emng kocak pemerintah ini, ya saya tau inpor menguntungkan pemrintah karna bisa meraup dari sisa beli auto masuk kantong, selagi pemimpin negeri ini begitu gitu aja ya indonesia juga akan begini² aja gak akan ada perubahan yg menabjubkan",2024-06-29T12:56:48Z,0
@chandon6,Bener ini mengubah banget makasih banyak ilmunya sangat bermanfaat❤❤,2024-06-29T04:37:22Z,1
@mohamedhasyim8436,"Indonesia cemas 2045. Gue rasa Indonesia makin lama orang2 makin bobrok. Memang bnyak orang pintar, tapi ga d imbangi sama akhlaknya",2024-06-29T01:06:00Z,0
@shuhiung573,"selama warga kita bisa taati peraturan lalu lintas dan beragama dengan logika bukan beragama mendepankan kematian ,, kayaknya ada harapan",2024-06-28T20:03:13Z,0
@fikrinoviyanfirdaus2588,🤝,2024-06-28T14:26:47Z,0
@SeptianiSanti-jw2qn,"Ku generasi x, tp tetep merasa perlu video2 yg ginian, suka sekali, krn selalu diingatkan trs hal2 yg baik, terutama soal keuangan 😊",2024-06-28T12:49:59Z,0
@sahirachannel6621,Jogetin aja ok gas ok gas ok gas,2024-06-28T04:21:17Z,0
@reynandweiss7995,"Indonesia Emas di tahun 2045 bisa saja tercapai .. 
1. Untuk bisa maju Indonesia butuh hukum yg kuat dan beriwbawa .. 
2. Untuk bisa maju Indonesia butuh kemandirian dibidang agraria yg notabene alam kita sesungguhnya sudah mumpuni .. 
3. Untuk bisa maju Indonesia butuh kebijakan ekonomi yg mendorong pertumbuhan produktivitas rakyat ..
4. Untuk bisa maju Indonesia butuh kebijakan dagang luar negeri yg melindungi kepentingan usaha lokal ...
5. Untuk bisa maju Indonesia butuh SDM yg kuat edukasi dan mentalnya disokong dg sistem edukasi yg juga kuat .. 
6. Untuk bisa maju Indonesia butuh kolaborasi multisektoral untuk memenuhi setidaknya sebagian besar kebutuhan industri antar bidang sektoral ...

Namun kenyataannya ... 
1. Hukum diacak2 dg ugal2an ... KPK diperlemah dikangkangi, Polisi korup, MK dan MA apalagi .. 
2. Dalam laporan kementrian pertanian ditahun 2023 atau 2024 saya lupa .. dinyatakan bahwa produksi agraria Indonesia saat ini ADALAH YANG TERENDAH DALAM KURUN 12 TAHUN TERAKHIR  .. 10 tahun ngapain aja coba ?
3. Kebijakan ekonomi dan finansial Indonesia hanya berfokus pada proyek2 pemerintah dgn modal hutang pemerintah .. yg tidak hanya hutang keluar negeri yang meningkat 4x lipat ( !!! ) tapi juga berhutung kepada rakyat sendiri melalui penerbitan obligasi2. Obligasi2 ini diembel2i dg bunga tinggi yg menyebabkan institusi2 keuangan lebih memilih membeli surat utang negara ini daripada memberi kredit pada unit2 usaha lokal. INI MEMBUAT EKONOMI DILEVEL BAWAH MELAMBAT dan UANG YG BEREDAR DIKALANGAN MASYARAKAT BAWAH MENGERING ... sehingga mereka skr banyak yg sudah memakan uang tabungan  yg sesungguhnya juga sudah pajaki pula dan sec. perbankan diutangi pulak sama pemerintah (melalui obligasi2 itu)  ...
4. Saya rasa sudah capek kita untuk komentar ttg bagaimana pemerintah lebih membela usaha2 berbasis import ... buktinya skr sudah cukup lah dengan puluhan ribu tenaga kerja dibidang textile yg rame2 di PHK 
5. Biaya edukasi yg makin tinggi dengan wacana kenaikan UKT sampai 5x lipat dan pernyataan perguruan tinggi itu opsional jelas bukalah pernyataan visioner Indonesia Cerdas untuk menggapai Indonesia Emas .. enough said !!
6. Bagaimana kita berharap ada kolaborasi industri lokal secara multisekotral sedangankan industri2 itu sendiri kalau tidak dikuasai asing .. ya hidup megap2 dan sebagian mati ? Padahal bangkitnya industri manufaktur dan kolaborasi sektoral mereka ini yg membuka kesempatan kerja dan kemajuan yg nyata ...

Tapi begitulah faktanya di negara konoha ini ..
Maka kesimpulannya Indonesia Emas di tahun 2045 bisa saja tercapai .. asal presiden dan pemimpin2nya nya GAK SEPERTI YANG SEKARANG INI !!


Sekian ..",2024-06-28T02:25:00Z,0
@ifrecordmusikofficial6858,Gak ngaruh si sama gw sebenarnya... Walau pun gw gak da kerja alias ngangur,2024-06-28T01:07:36Z,0
@nurimarasofea8320,"Judi online indonesia negara tertinggi,sampaikan WAKILDPR 1000 ORANG DISANGKA JUDI ONLINE",2024-06-28T00:47:41Z,0
@shinra700,"Seandainya orang-orang dipemerintahan punya ilmu kayak lu ya bang, indonesia dengan SDA yang luarbiasa harusnya bisa jadi macan 😢",2024-06-28T00:06:00Z,0
@jacjac5716,"lupa disebutkan faktor agama yang mengesampingkan ilmu dunia, di mana pemeluk-pemeluk agama tersebut mengutamakan ilmu akhirat, namun tidak sadar ilmu dunia itu penting. Lalu setelah belajar ilmu akhirat dari madrasah, mereka menganggur karena tidak ada ilmu yang berguna bagi korporat selain menghafal dan menghafal. Islam di Indonesia cenderung mundur, berbeda dengan Qatar dan UAE yang bodo amat dengan hafalan AlQuran... ditambah 90% adalah muslim di negara kita... dan sangat banyak yang mengutamakan pendidikan berbasis agama yang juga anehnya didukung pemerintah dan pastinya pemerintah sadar, jebolan-jebolan pendidikan berbasis agama ini bakal nganggur, tapi tetap aja dibiayain...",2024-06-27T23:05:38Z,1
@muhsonahhamid214,Nah ini yang menjadi pemicu Tki orang bekerja di luar negeri karena sulitnya mencarinpekerjaan ditambah biaya sekolah yang mahal untuk pendidikan lebih tinggi,2024-06-27T22:49:28Z,0
@muhamadbintangfadillah4172,gua yang awalnya bru lulus smk aja pengen gaji umr smpe gua turun ekspetasi pun gaji 2 jta jga gpp sesusah ini negara ini,2024-06-27T16:23:18Z,0
@gojinchannel4929,Pemimpin harus puya jiwa kesatria berani dan terstruktur terobosan dan terobosan bukan pembodohan opini publik,2024-06-27T10:01:45Z,0
@user-vx7bi4dj6o,"Setelah gw baca² komen nii dan nonton vid ny,gw mikir mending bang raymond aja yg jadi presiden,wkwk gtau knapa kek cocok aj,bang gada niatan bwat nyalon nih?gw dukung bgtttt",2024-06-27T08:26:15Z,0
@lambanicus779,"Harus dipikirkan juga akibat sosial dari perusahaan enggan memperkerjakan Gen Z. Gen Z adalah generasi yang paling radikal, mereka muda dan dalam umur layak bertarung. Tidak memperkerjakan Gen Z akan semakin mendorong mereka menjadi semakin radikal. Kalau negara tidak mau menghadapi revolusi/terorisme/kekisruhan, negara harus cepat mencari solusi untuk masalah ini.",2024-06-27T03:26:54Z,0
@warmbrandindonesia,"GEN Z ITU GA MAU JADI BABU ,MEREKA LEBIH MEMILIH DI SEKTOR MIKRO, SEPERTI BANGUN BISNIS COFFE SHOP, ANGKRINGAN ,JADI CONTENT CREATOR, BISNIS SKINCARE ,JADI PROMOTOR MUSIC ,DAN MEREKA GA BISA KERJA DI BAWAH TEKANAN ORANG",2024-06-26T14:59:23Z,0
@cecepsirojul8794,"Kenapa konoha ketinggalan? 
Itu berawal dari gorong-gorong",2024-06-26T12:14:37Z,0
@freemasonry666,2 gen z dapet kerja : gibran dan kaesang😂,2024-06-26T11:42:05Z,0
@FD_SPORTOFFICIAL,"Pendapat :
1. Org banyak duit/kaya dinegeri ini kebanyakan berbisnis didunia properti..andai kebanyakan berbisnis didunia banyak pertanian seperti kebutuhan2 utama misal usaha pertanian bidang2 persawahan.,umbi2 an..mgkin lbih bnyk mmbuka peluang lowongan bekerja yg memiliki skil atau tidak memiliki skill khusus
2. Regulasi pergantian pekerja.. Pegawai bumn atau pegawai negeri atau jg swasta lebih lama menduduki suatu jabatan tertentu..sementara tiap tahun berjuta2 manusia lulus dengan sttus pendidikan tinggi dan skill..

Untuk opsi dari pendpat no 2 mgkin..pemotongan usia pensiun yg masih produktif memungkinkan si pensiun untuk berwira usaha dan jg memungkinkan membuka peluang lowongan pekerjaaan..

Pemerintah atau swasta harus cepat meregulasi pergantian posisi kepada yg lebih energik..muda..fressh..,untuk memberi kesempatan kepada mereka yg sudah berjuang meraih pendidikannya..

3. Anak2 muda yg memiliki skill dan pendidikan buka peluang untuk meminjam modal  utk peluang buka usaha dngan tidak memudahkan sistem birokrasinya

4. Orang dalam..😅",2024-06-26T06:06:41Z,0
@LiynxSolourverse,"Syarat kerja yg tak menentu, bnyk nya pesaing org dalam, dan seakan-akan dipersulit",2024-06-26T03:19:11Z,0
@andriandri7597,Ada investor datang dipersulit jadi bsnyak yg nganggur.,2024-06-26T02:17:03Z,0
@ydrk8568,"Gw aja yang sekolah teknologi malah ada kewajiban mondok anjirr kocak emang, ya emang gw sekolah diswasta si tapi ya aneh aja si, indonesia sekarang darurat mabok agama beda banget sama tahun 90an kebawah adem ayem",2024-06-25T15:09:49Z,0
@MulaiDisini,"lpdp yang lolos artis semua, stelah tamat, ngartis, bukanny ajadi dosen ataupun yng berguma, jelas gada returnnya. sistem dari kejujuran pemerintah dlu di perbaikin, semuanya ngikut.
kalau lpdp aja dimainin, yaudah ngarep apa.",2024-06-25T14:04:43Z,0
@shinramx,"Gen-Z = banyak tingkah, maunya enak & instan, gaji pengennya naik terus tapi kinerja turun, dll ....",2024-06-25T13:56:35Z,0
@adamfebrian7802,"Bang saran saya, sebaiknya abang jadi dosen aja. Supaya banyak mata anak muda generasi emas yang mata dan pikirannya terbuka. Jarang ada yg ngajarin hal sebaik ini.",2024-06-25T13:28:01Z,0
@user-zn9sp1xq6b,"Di kampung kami..
Lulusan SMA atau SMK..tidak ada yg nganggur Semua bekerja..yg penting tak malas...",2024-06-25T10:58:44Z,0
@SerahkanSemuaKepengadilanTuhan,Saya millenial om wkwkkw semangat gen Z gen tengah dan akhir,2024-06-25T10:09:04Z,1
@siebe1554,"Ya itu coba di teliti....
Di usia sama...kemampuan dan ketrampilan gz vs generasi sebelum nya apa....?
Apakah krn mental...atau krn ketrampilan....atau masalah apa.....",2024-06-25T08:45:50Z,0
@elgiasrienurliyanautami8154,"Alasan Gen Z pengangguran:
1) Pengen kerja yang serba instan. Terus kalo kerja di kantor itu mereka ngeluh bosen, makannya banyak minta WFH.
2) Pilih-pilih kerjaan. Ini dilihat dari gengsi mereka yang tinggi. Kalo kerja di perusahaan kecil, enggak mau. Lebih baik nyari lagi berbulan-bulan perusahaan gede. Pengennya langsung kerja di perusahaan gede, kalo bisa BUMN sekalian meski freshgrad.
3) Pengen langsung dapet gaji gacor. Misal perusahaan udah bagus nih. Ditawarin umr udah ogah-ogahan. Padahal kalo kinerja lu bagus, gaji ngikut bagus juga. Mereka enggak mau ngerangkak dulu karena kebanyakan liat orang versi suksesnya. Padahal kebanyakan yang sukses juga ngerangkak dulu.
4) Ga ada ordal 😂


FYI, ini pengalaman aku sendiri. Aku malahan sampe 2 tahun lebih nganggur, karena alasan di atas. Aku pilih-pilih kerjaan padahal yang nawarin banyak. Lama kelamaan aku jadi mikir, pengen kerja juga. Dan Alhamdulillah, meski gaji ga dua digit langsung, aku kerja di perusahaan yang baik ☺",2024-06-25T07:19:54Z,0
@Buruh-harian,"Iyalah gimana mau tidak meningkat pengangguran, investor luar mau masuk mikir 1000x, baru mau masuk aja sdh di demo belum kalau perusahaan berjalan didemo lagi nuntut gaji tinggi dll, selamat menikmati pengangguran anda😂😂😂",2024-06-25T04:30:30Z,0
@Rp1500niGameplays,Saya aja dri dlu cuma freelance susah cari kerja tetap,2024-06-25T01:44:02Z,0
@edwardkurniasilalahi9297,Tingkat kepuasan publik diatas 80 %...?????,2024-06-25T01:09:45Z,0
@rachmadiagus6976,"Karena para orang-tua mereka memanjakan fasilitas dan mereka tidak siap menerima masalah kehidupan, semua orang tuanya yang menghadapi.",2024-06-24T23:58:09Z,0
@ventofficial2136,Org kerja sekarang umurnya 25 pengalaman harus 30 taun om,2024-06-24T13:12:22Z,0
@adrianysf7795,indonesia C(emas) 2045,2024-06-24T12:54:50Z,0
@agusmuhammadsidikchanel4885,Satu kata KORUPSI  GILA GILA AN,2024-06-24T12:34:13Z,0
@vncd497,Gen Z punya presiden dan wapres absurd. Klop banget,2024-06-24T10:44:14Z,0
@DonBxhxhccjjc,Pejabat korup harus diseret ank ank muda yg menganggur dijalanan..,2024-06-24T08:54:38Z,0
@user-yj8td2jg8t,Gw yang masih smp 50 persen memahami😂😂😂,2024-06-24T08:02:55Z,0
@Agasa77,Pinokio dulu menjanjikan 10jt lapangan kerja 🤭🤭🤭,2024-06-24T08:02:27Z,0
@kelvina.4822,"Saya kelahiran tahun 1999, sempat bekerja di perusahaan konstruksi sebagai engineer. Menurut pengalaman, tenaga kerja asing (bahkan tenaga kasar) dibayar sampai 2x lipat lebih tinggi namun bisa menghasilkan produkstifitas 3x - bahkan 4x lipat pekerja lokal. Secara ""pebisnis"" pasti memilih yang lebih efektif. Pernah rekrut tenga kerja lokal lalu dikasih gaji tinggi disetarakan tenaga asing dan diberi pekerjaan yang sama berat dengan yang tenaga asing kerjakan. Dari 10 orang yang direkrut, 7 orang resign setelah 3 hari dan 3 orang lainnya resign tidak sampai 1 bulan dengan alasan kerjanya terlalu berat dan tidak diberi kelonggaran (misal ngerokok, ngobrol, dsb.). Coba direnungkan.",2024-06-24T06:53:10Z,0
@lukmanmarpaung9684,Adapun wajib militer untuk gen z untuk membentuk mentalitasnya dan endurence nya. Kedua perbaiki implementasi kebijakan terkait colateral.,2024-06-24T06:23:40Z,0
@SamsungSamsung-vg2vt,"Kamu admin pindah ke malaysia,dan kahwin dgn org malaysis",2024-06-24T05:22:51Z,0
@chairulm.1411,Sorry bang videonya sy perlambat biar nyaman nyimaknya. Ga kayak nguber begal 😂😂,2024-06-24T04:40:54Z,0
@farhanizzu,Rata-rata generasi Z sulit mencari pekerjaan,2024-06-24T00:49:18Z,0
@gugungumilarsari1159,"Anak sekarang.. bikun telor ceplok aja ga bisa.. (maaf2 kata)..
Apalagi buat beli telor..",2024-06-23T22:32:40Z,0
@Dimensilain1980,"Jgn milih2 pekerjaan !!!
Di luar jawa pun oke !!!",2024-06-23T21:09:28Z,0
@wahyuafrizal777,Loker bg,2024-06-23T18:33:16Z,0
@ahmadsobirin4519,"Nyatanya negara kita. Tercinta ini udah mode imperialis,dan pemangku ke bijakan nya udah kaya pejabat di negara Afrika,enek gua ngeliat nya kalo ngomong kaya paling iya aja,mau di akuin atau tidak korupsi di Indonesia itu udah kaya MLM dari atas sampe ke akar tingkat RT,tingkat calo tingkat,preman benahin dulu tuh,budaya otak udang dangkalan,seperti itu mungkin seribu tahun juga blm tentu,bisa selesai😂,negara kocak",2024-06-23T14:18:51Z,2
@ahmadsobirin4519,"Kaya Da lapangan pekerjaan yang layak aja,di Indonesia,udah tau rata""penduduk nya masih maksimal lulus SMA,ini mah nyari karyawan ke nyari relawan perang aja",2024-06-23T14:14:48Z,0
@upheaveworker2108,"Ga bakal bisa Indonesia emas, anak2 gen z pengennya punya bapak presiden, paman di MK, nah baru bisa kerja...skill itu nomer belakang. Huahahahhababababab",2024-06-23T13:26:44Z,0
@nothing__53,Kerja harus pakai orang dalam,2024-06-23T13:20:36Z,0
@alanrezkydwiputranur6278,"Gw Gen  Z  gw udah bangun diri gw dari kuliah sampai sekarang, saat kuliah gw sibukin diri gw dengan kegiatan kampus ikut lomba, ikut organisasi lab, dan ikut penelitian bersama dosen saya fokus dibidang robotic dan embedded system karena saya senang dibidang itu, saya ngga pintar pintar banget saya juga pernah dapat D saat kuliah karena memang pelajarannya ngga saya minati saya fokus di bidang yang saya suka. akhirnya alhamdulillah belajar dan kerja keras yang saya lakukan terbayarkan sebelum wisudah saya sudah dapat pekerjaan. sekarang saya kerja dibidang yang sama dibidang internet of things, kerja pagi sampai sore senin sampai jumat dan saya punya kerjaan sampingan malamnya mengajar anak anak koding melalui online, sabtu minggu juga full mengajar dari pagi sampi sore. saya tidak mengeluh dengan pekerjaan yang saya lakukan karena tenaga yang saya keluarkan ada hasilnya yaitu duit dan pengalaman. saya ingin memotivasi kalian wahai Gen Z, kehidupan ini seperti game kalau kalian ngga ningkatin skill kalian akan kalah sama orang orang yang sudah punya skill yang tinggi, lengkapi amor kalian dengan pengetahuan pengalaman dan training supaya kalian bisa bersaing dengan orang orang dengan level yang berbeda. tingkatin mindset kalian berfikir positif jangan bikin mindset kalian selalu tertekan. semoga kalian bisa berubah",2024-06-23T04:52:42Z,0
